DATE,OPEN,HIGH,CLOSE,LOW,VOL,AMOUNT,FACTOR
2010-11-05,26.397,26.484,25.927,26.432,1789523.0,26869474.0,1.742
2010-11-08,26.536,28.401,26.536,28.122,6919998.0,110475976.0,1.742
2010-11-10,27.878,27.878,26.885,27.373,4731006.0,73954040.0,1.742
2010-11-11,27.181,27.843,26.867,27.111,3577692.0,56339560.0,1.742
2010-11-12,27.111,27.547,24.916,25.16,2576335.0,39231348.0,1.742
2010-11-15,25.212,26.101,25.212,25.927,1467234.0,21761462.0,1.742
2010-11-16,26.136,26.432,25.073,25.352,1348012.0,19867070.0,1.742
2010-11-17,25.02,25.508,24.864,24.968,1005101.0,14531619.0,1.742
2010-11-18,25.265,25.369,24.951,25.334,721235.0,10433107.0,1.742
2010-11-19,25.439,25.839,25.055,25.822,1038671.0,15206854.0,1.742
2010-11-22,25.787,26.676,25.543,26.519,1819088.0,27376342.0,1.742
2010-11-23,26.38,26.467,25.7,26.136,1115252.0,16687137.0,1.742
2010-11-24,25.787,27.094,25.787,26.955,1883803.0,28932126.0,1.742
2010-11-26,26.833,27.303,26.502,26.972,2104288.0,32592584.0,1.742
2010-11-29,26.815,27.268,26.746,27.111,1916492.0,29745068.0,1.742
2010-11-30,27.007,27.181,25.456,25.874,1500185.0,22492944.0,1.742
2010-12-01,25.787,28.47,25.787,28.47,7804718.0,124443808.0,1.742
2010-12-02,29.795,31.311,29.795,31.311,17062306.0,302020192.0,1.742
2010-12-03,30.387,31.554,29.586,30.335,10419159.0,182629600.0,1.742
2010-12-06,30.631,31.276,29.115,30.509,7933914.0,137838672.0,1.742
2010-12-07,29.969,32.042,29.638,31.345,7723732.0,137675936.0,1.742
2010-12-08,31.101,32.234,30.457,31.276,5201619.0,93648552.0,1.742
2010-12-09,30.753,31.676,29.446,29.498,3029909.0,53066324.0,1.742
2010-12-10,29.133,31.328,29.098,30.666,3426047.0,59864704.0,1.742
2010-12-13,30.823,33.07,30.823,32.112,4864417.0,89811440.0,1.742
2010-12-14,32.129,33.924,31.52,33.279,5402243.0,101813592.0,1.742
2010-12-15,33.105,33.715,32.809,33.541,3004355.0,57323664.0,1.742
2010-12-16,33.767,33.82,32.234,32.635,3363451.0,63661972.0,1.742
2010-12-17,32.635,33.506,32.182,33.123,2631192.0,49755012.0,1.742
2010-12-20,33.035,34.638,33.018,33.61,4024971.0,78105272.0,1.742
2010-12-21,33.732,34.429,33.105,33.541,2528123.0,49068524.0,1.742
2010-12-22,33.558,35.893,33.558,35.632,4514892.0,90015336.0,1.742
2010-12-23,35.544,36.032,34.151,34.29,2955742.0,59583172.0,1.742
2010-12-24,33.802,34.307,31.554,31.903,2969471.0,55649144.0,1.742
2010-12-27,32.147,33.314,29.899,30.84,1941954.0,35432316.0,1.742
2010-12-28,30.492,31.659,30.143,31.084,1287332.0,22915454.0,1.742
2010-12-29,31.589,32.321,31.101,32.147,1980436.0,36296636.0,1.742
2010-12-30,31.99,32.582,31.014,32.234,1502199.0,27536170.0,1.742
2010-12-31,32.199,32.53,31.973,32.321,1172845.0,21694448.0,1.742
2011-01-04,32.408,33.419,31.206,33.419,1960525.0,36608604.0,1.742
2011-01-05,33.105,34.116,32.757,33.245,2275305.0,43787032.0,1.742
2011-01-06,33.349,33.471,32.548,32.687,1196434.0,22561698.0,1.742
2011-01-07,32.739,32.913,31.502,31.833,2009872.0,36801640.0,1.742
2011-01-10,31.537,31.624,30.3,30.422,1144803.0,20277344.0,1.742
2011-01-11,30.317,31.049,29.969,30.701,852670.0,14929068.0,1.742
2011-01-12,30.805,30.805,30.143,30.457,883533.0,15402935.0,1.742
2011-01-13,30.805,31.084,30.317,30.317,837818.0,14736919.0,1.742
2011-01-14,30.683,30.683,28.784,28.802,1241353.0,21325880.0,1.742
2011-01-17,28.923,29.063,27.216,27.878,1243656.0,19942458.0,1.742
2011-01-18,27.704,28.035,27.146,27.53,796135.0,12606333.0,1.742
2011-01-19,27.704,28.436,27.39,28.227,757646.0,12200164.0,1.742
2011-01-20,28.226,28.575,26.484,26.484,742011.0,11702515.0,1.742
2011-01-21,26.467,27.355,26.449,26.746,671340.0,10366120.0,1.742
2011-01-24,26.745,27.129,25.874,25.961,656867.0,9940357.0,1.742
2011-01-25,25.961,26.014,25.003,25.404,464750.0,6793255.0,1.742
2011-01-26,25.456,26.571,25.456,26.571,1012302.0,15238892.0,1.742
2011-01-27,26.153,27.408,26.153,27.181,1255046.0,19481512.0,1.742
2011-01-28,27.181,27.512,26.658,27.164,622434.0,9618502.0,1.742
2011-01-31,26.989,27.355,26.623,27.233,801917.0,12386110.0,1.742
2011-02-01,27.355,27.355,26.798,26.833,528506.0,8166438.0,1.742
2011-02-09,27.251,27.251,26.589,26.833,633649.0,9792496.0,1.742
2011-02-10,26.658,27.756,26.345,27.704,1121364.0,17560478.0,1.742
2011-02-11,28.749,28.749,27.425,27.704,1350164.0,21533650.0,1.742
2011-02-14,27.721,28.261,27.721,28.227,1580897.0,25413986.0,1.742
2011-02-15,28.192,28.523,27.965,28.192,1367193.0,22183186.0,1.742
2011-02-16,28.226,29.429,28.0,29.359,2254243.0,37401064.0,1.742
2011-02-17,29.115,30.265,29.115,29.83,2106415.0,36024600.0,1.742
2011-02-18,30.056,30.056,28.714,29.133,1659290.0,27882714.0,1.742
2011-02-21,28.767,29.359,28.767,29.359,1181803.0,19710054.0,1.742
2011-02-22,29.376,29.586,27.895,27.93,1481330.0,24282518.0,1.742
2011-02-23,27.965,28.784,27.669,28.488,968752.0,15678655.0,1.742
2011-02-24,28.401,28.941,28.157,28.61,887694.0,14572708.0,1.742
2011-02-25,28.314,29.934,28.314,29.464,2520259.0,42423524.0,1.742
2011-02-28,29.411,30.439,29.411,30.178,2056508.0,35513864.0,1.742
2011-03-01,29.829,30.997,29.76,30.474,2231204.0,38810916.0,1.742
2011-03-02,30.317,30.422,29.551,30.195,1413893.0,24353048.0,1.742
2011-03-03,30.404,30.457,29.08,29.08,1389470.0,23674282.0,1.742
2011-03-04,29.063,29.603,29.063,29.498,982069.0,16530186.0,1.742
2011-03-07,29.498,30.857,29.498,30.648,2330347.0,40578400.0,1.742
2011-03-08,30.492,31.903,30.492,31.798,2863158.0,51718844.0,1.742
2011-03-09,32.025,32.025,31.032,31.363,1709510.0,30743132.0,1.742
2011-03-10,31.101,31.101,30.474,30.77,1541155.0,27213310.0,1.742
2011-03-11,30.77,32.007,30.683,31.398,2022628.0,36718564.0,1.742
2011-03-14,31.363,32.147,31.014,32.112,2239109.0,40699992.0,1.742
2011-03-15,32.112,32.147,30.143,31.206,2113739.0,37585416.0,1.742
2011-03-16,31.032,31.642,31.014,31.189,1440898.0,25888008.0,1.742
2011-03-17,30.648,30.875,30.178,30.178,1674359.0,29192508.0,1.742
2011-03-18,30.509,30.84,30.143,30.718,898234.0,15686934.0,1.742
2011-03-21,30.805,31.694,30.805,31.189,1213161.0,21817900.0,1.742
2011-03-23,31.276,31.485,30.944,31.328,1073647.0,19234914.0,1.742
2011-03-24,31.589,31.676,30.718,30.823,1285971.0,22952772.0,1.742
2011-03-25,30.805,31.328,30.491,31.328,1300875.0,23018424.0,1.742
2011-03-28,31.31,31.363,30.631,30.631,1029521.0,18262276.0,1.742
2011-03-29,30.579,30.84,29.498,29.812,1441194.0,24708086.0,1.742
2011-03-30,29.795,29.969,29.063,29.62,620433.0,10513452.0,1.742
2011-03-31,29.533,29.899,29.028,29.063,392490.0,6586186.0,1.742
2011-04-01,29.272,29.882,28.923,29.707,315835.0,5340815.0,1.742
2011-04-06,29.725,29.951,29.446,29.481,484301.0,8224917.0,1.742
2011-04-07,29.481,29.481,28.888,29.045,686466.0,11467213.0,1.742
2011-04-08,29.15,29.725,28.749,29.585,534014.0,9027121.0,1.742
2011-04-11,29.707,29.934,29.063,29.098,515558.0,8713812.0,1.742
2011-04-12,29.098,29.882,29.08,29.551,623110.0,10576512.0,1.742
2011-04-13,29.551,30.126,29.098,30.126,664434.0,11339956.0,1.742
2011-04-14,30.056,30.091,29.62,29.899,834349.0,14282935.0,1.742
2011-04-15,29.655,29.951,29.115,29.62,608199.0,10279311.0,1.742
2011-04-18,29.185,29.585,29.098,29.394,458558.0,7719132.0,1.742
2011-04-19,29.115,29.62,28.714,29.446,769993.0,12830493.0,1.742
2011-04-20,29.934,29.951,29.098,29.237,619562.0,10481812.0,1.742
2011-04-21,29.446,29.62,29.237,29.446,579852.0,9799090.0,1.742
2011-04-22,29.446,30.718,29.359,30.579,2650103.0,46086176.0,1.742
2011-04-25,30.579,30.805,29.533,29.812,1596062.0,27659368.0,1.742
2011-04-26,29.568,29.777,27.93,27.93,990775.0,16143951.0,1.742
2011-04-27,27.529,28.523,27.46,27.46,438300.0,7005314.0,1.742
2011-04-28,27.564,28.279,27.181,27.181,529607.0,8405568.0,1.742
2011-05-03,27.53,27.791,27.007,27.791,811162.0,12796307.0,1.742
2011-05-04,27.808,27.861,27.216,27.268,323773.0,5099206.0,1.742
2011-05-05,27.085,27.261,26.1,26.223,735678.0,11040322.0,1.76
2011-05-06,26.575,26.715,25.871,26.434,358837.0,5390515.0,1.76
2011-05-09,26.399,26.927,26.311,26.751,306715.0,4638523.0,1.76
2011-05-10,26.698,27.49,26.698,27.349,674287.0,10417397.0,1.76
2011-05-11,27.631,27.93,27.332,27.508,827066.0,13006111.0,1.76
2011-05-12,27.349,27.683,26.944,27.138,469401.0,7326655.0,1.76
2011-05-13,27.807,27.807,27.068,27.349,385917.0,5985014.0,1.76
2011-05-16,27.455,27.543,27.103,27.455,363558.0,5630778.0,1.76
2011-05-17,27.455,28.018,27.208,27.824,603278.0,9478792.0,1.76
2011-05-18,28.317,28.317,27.543,27.789,624448.0,9856705.0,1.76
2011-05-19,27.824,27.824,27.244,27.279,375881.0,5867576.0,1.76
2011-05-20,27.103,27.367,26.997,27.032,285951.0,4413884.0,1.76
2011-05-23,27.032,27.032,26.24,26.276,269900.0,4087101.0,1.76
2011-05-24,26.469,26.469,25.343,25.554,525552.0,7636476.0,1.76
2011-05-25,26.188,26.188,25.132,25.29,397560.0,5727652.0,1.76
2011-05-26,25.22,25.378,25.008,25.29,464990.0,6671597.0,1.76
2011-05-27,25.29,25.519,24.111,24.357,439439.0,6212712.0,1.76
2011-05-30,24.287,24.498,24.128,24.128,237880.0,3287145.0,1.76
2011-05-31,23.6,24.428,23.6,24.428,695011.0,9446866.0,1.76
2011-06-01,24.516,24.516,23.9,24.392,572252.0,7863575.0,1.76
2011-06-02,24.287,24.287,23.6,24.076,408166.0,5551543.0,1.76
2011-06-03,23.6,24.357,23.6,24.199,487594.0,6695603.0,1.76
2011-06-07,24.199,25.061,24.181,24.991,653713.0,9163703.0,1.76
2011-06-08,24.991,25.026,24.674,25.026,445467.0,6291367.0,1.76
2011-06-09,25.167,25.167,24.111,24.639,354620.0,4954171.0,1.76
2011-06-10,24.111,24.568,23.636,24.445,592403.0,8099498.0,1.76
2011-06-13,24.111,24.639,23.759,24.34,385551.0,5336736.0,1.76
2011-06-14,24.34,24.78,24.322,24.392,354189.0,4927667.0,1.76
2011-06-15,24.375,24.762,24.093,24.287,324919.0,4502669.0,1.76
2011-06-16,24.111,24.551,23.794,24.357,295226.0,4068397.0,1.76
2011-06-17,24.463,24.551,24.111,24.111,267482.0,3705954.0,1.76
2011-06-20,23.794,24.34,23.6,23.988,422824.0,5751150.0,1.76
2011-06-21,24.005,25.308,23.988,25.167,792064.0,11172173.0,1.76
2011-06-22,24.692,25.325,24.692,25.132,673566.0,9577202.0,1.76
2011-06-23,24.991,25.501,24.832,25.431,518127.0,7433651.0,1.76
2011-06-24,25.431,26.363,25.237,26.188,1050535.0,15431540.0,1.76
2011-06-27,26.047,26.311,25.695,25.783,655125.0,9658864.0,1.76
2011-06-28,26.047,26.047,25.554,25.8,275154.0,4025864.0,1.76
2011-06-29,25.8,26.663,25.36,25.994,794362.0,11808673.0,1.76
2011-06-30,26.539,26.539,25.73,26.047,611205.0,9097653.0,1.76
2011-07-01,25.906,26.839,25.906,26.047,437134.0,6505740.0,1.76
2011-07-04,25.959,26.627,25.959,26.346,937836.0,14059156.0,1.76
2011-07-05,26.557,26.839,26.205,26.716,833750.0,12537951.0,1.76
2011-07-06,26.786,26.786,26.258,26.504,458461.0,6885005.0,1.76
2011-07-07,26.522,26.68,26.188,26.188,739241.0,11113198.0,1.76
2011-07-08,26.381,26.381,26.012,26.223,333915.0,4961319.0,1.76
2011-07-11,26.223,26.663,25.888,26.311,446540.0,6650719.0,1.76
2011-07-12,27.208,28.933,26.892,27.085,3787546.0,58953116.0,1.76
2011-07-13,26.768,27.543,26.399,27.226,2201622.0,33986992.0,1.76
2011-07-14,27.208,27.859,27.067,27.789,2498546.0,38951296.0,1.76
2011-07-15,27.613,27.613,27.032,27.437,1644922.0,25531146.0,1.76
2011-07-18,27.367,27.719,27.138,27.367,1124619.0,17510580.0,1.76
2011-07-19,27.032,27.349,26.628,26.68,662143.0,10091216.0,1.76
2011-07-20,26.68,26.962,26.399,26.68,618499.0,9352792.0,1.76
2011-07-21,26.645,26.663,25.818,25.818,710155.0,10546615.0,1.76
2011-07-22,25.818,26.188,25.554,25.818,391120.0,5737525.0,1.76
2011-07-25,25.836,25.853,24.463,24.621,806400.0,11467071.0,1.76
2011-07-26,24.533,24.815,24.287,24.797,381919.0,5334835.0,1.76
2011-07-27,24.709,25.272,24.392,25.132,416759.0,5897326.0,1.76
2011-07-28,24.639,25.149,24.322,24.797,370076.0,5217755.0,1.76
2011-07-29,24.956,24.956,24.498,24.551,478899.0,6692539.0,1.76
2011-08-01,24.569,24.727,24.393,24.586,319859.0,4468834.0,1.76
2011-08-02,24.639,24.639,24.199,24.533,350475.0,4844635.0,1.76
2011-08-03,24.463,25.624,24.234,25.484,987144.0,14122381.0,1.76
2011-08-04,25.484,25.642,25.008,25.343,483709.0,6946287.0,1.76
2011-08-05,24.797,24.938,23.46,24.657,346964.0,4839142.0,1.76
2011-08-08,23.952,24.463,22.897,23.495,644127.0,8666778.0,1.76
2011-08-09,23.055,23.372,22.333,23.055,442101.0,5724364.0,1.76
2011-08-10,23.407,24.058,23.372,23.583,434868.0,5845914.0,1.76
2011-08-11,23.372,24.093,22.738,23.953,676990.0,9131783.0,1.76
2011-08-12,24.093,24.568,24.005,24.146,533581.0,7356795.0,1.76
2011-08-15,24.252,24.92,24.023,24.815,616854.0,8637897.0,1.76
2011-08-16,24.973,24.973,24.551,24.709,469561.0,6602443.0,1.76
2011-08-17,24.709,24.797,24.498,24.709,358215.0,5029217.0,1.76
2011-08-18,24.692,24.815,24.375,24.445,219549.0,3055141.0,1.76
2011-08-19,24.287,24.375,23.407,24.129,433972.0,5938180.0,1.76
2011-08-22,23.935,24.287,23.935,23.988,145711.0,1997063.0,1.76
2011-08-23,24.269,24.639,24.111,24.111,296209.0,4073468.0,1.76
2011-08-24,24.48,24.639,24.305,24.322,348590.0,4847047.0,1.76
2011-08-25,24.516,24.868,24.322,24.78,332495.0,4647064.0,1.76
2011-08-26,24.727,24.903,24.498,24.797,324502.0,4563885.0,1.76
2011-08-30,24.85,25.167,24.639,24.639,399623.0,5644029.0,1.76
2011-08-31,24.639,24.639,23.935,24.076,603031.0,8256559.0,1.76
2011-09-01,23.812,24.287,23.812,24.076,230207.0,3153129.0,1.76
2011-09-02,24.287,24.41,23.935,24.076,177830.0,2440416.0,1.76
2011-09-05,24.023,24.058,23.425,23.847,238722.0,3201924.0,1.76
2011-09-06,23.231,24.727,21.999,24.41,1188608.0,16353513.0,1.76
2011-09-07,24.305,25.149,24.076,25.044,1658654.0,23436526.0,1.76
2011-09-08,24.991,24.991,24.41,24.586,640896.0,9006758.0,1.76
2011-09-09,24.78,24.815,23.935,23.953,413563.0,5717532.0,1.76
2011-09-13,23.952,24.111,23.618,23.9,208525.0,2831676.0,1.76
2011-09-14,23.372,24.604,23.372,24.076,229965.0,3129709.0,1.76
2011-09-15,24.181,24.199,23.759,23.777,271098.0,3687418.0,1.76
2011-09-16,23.882,24.269,23.706,24.041,487239.0,6601348.0,1.76
2011-09-19,23.952,24.04,23.653,23.847,443332.0,6007676.0,1.76
2011-09-20,23.618,23.706,23.319,23.548,323352.0,4324497.0,1.76
2011-09-21,23.759,24.234,23.442,24.234,361637.0,4918731.0,1.76
2011-09-22,24.076,24.639,23.794,24.164,728469.0,10082833.0,1.76
2011-09-23,23.829,24.568,23.671,24.551,386393.0,5332797.0,1.76
2011-09-26,24.639,24.639,23.759,23.847,373332.0,5107964.0,1.76
2011-09-27,23.812,24.269,22.879,23.724,413037.0,5553232.0,1.76
2011-09-28,23.618,23.847,23.231,23.513,298241.0,3988980.0,1.76
2011-09-29,23.354,23.442,22.474,22.633,307375.0,4045532.0,1.76
2011-09-30,22.509,23.512,22.509,22.879,460366.0,5988004.0,1.76
2011-10-10,23.196,23.319,22.897,23.055,221570.0,2911611.0,1.76
2011-10-11,23.266,23.829,22.527,23.213,236996.0,3148766.0,1.76
2011-10-12,22.914,23.9,22.914,23.882,346665.0,4647257.0,1.76
2011-10-13,24.005,24.04,23.601,23.882,255861.0,3467129.0,1.76
2011-10-14,24.023,24.023,23.583,23.759,147363.0,1987885.0,1.76
2011-10-17,24.199,24.199,23.583,23.653,261107.0,3522758.0,1.76
2011-10-18,23.336,23.864,23.055,23.231,342898.0,4562083.0,1.76
2011-10-19,23.372,23.636,23.196,23.337,159759.0,2123787.0,1.76
2011-10-20,23.847,23.847,22.967,23.055,509998.0,6711180.0,1.76
2011-10-21,22.879,23.125,22.316,22.316,226592.0,2912672.0,1.76
2011-10-24,22.14,22.351,20.081,22.316,1037520.0,12508302.0,1.76
2011-10-25,22.017,22.685,21.26,22.386,389738.0,4936922.0,1.76
2011-10-26,21.999,23.266,21.999,22.527,456116.0,5873207.0,1.76
2011-10-27,22.545,23.108,22.369,22.844,305702.0,3945784.0,1.76
2011-10-28,22.844,23.407,22.703,23.002,345757.0,4504544.0,1.76
2011-10-31,22.879,23.372,22.879,23.161,424578.0,5577149.0,1.76
2011-11-01,23.09,23.759,22.844,23.249,353037.0,4668848.0,1.76
2011-11-02,22.897,23.636,22.897,23.601,699676.0,9224362.0,1.76
2011-11-03,23.495,24.551,23.495,24.199,1028127.0,14189963.0,1.76
2011-11-04,24.322,24.516,24.217,24.287,434807.0,6003112.0,1.76
2011-11-07,23.953,24.375,23.847,24.093,213006.0,2923204.0,1.76
2011-11-08,24.093,24.815,24.041,24.393,617285.0,8597035.0,1.76
2011-11-09,24.129,25.237,24.129,25.167,935770.0,13238479.0,1.76
2011-11-10,25.079,25.149,24.287,24.322,609139.0,8583587.0,1.76
2011-11-11,24.305,25.22,24.305,24.639,485736.0,6819763.0,1.76
2011-11-14,24.833,25.132,24.639,24.885,349449.0,4945956.0,1.76
2011-11-16,25.079,25.431,24.146,24.252,679838.0,9523970.0,1.76
2011-11-17,23.935,24.463,23.9,24.111,505519.0,6937765.0,1.76
2011-11-18,24.093,24.287,23.601,24.287,365305.0,4991403.0,1.76
2011-11-21,24.287,26.293,24.076,25.22,2030640.0,29176426.0,1.76
2011-11-22,24.639,25.396,24.322,25.396,1054798.0,14923378.0,1.76
2011-11-23,25.167,26.892,25.167,26.293,2970777.0,44669680.0,1.76
2011-11-24,25.871,26.54,25.642,26.487,1157487.0,17140266.0,1.76
2011-11-25,26.293,26.557,25.519,25.836,879981.0,13064433.0,1.76
2011-11-28,25.66,25.976,25.114,25.255,1032460.0,14919267.0,1.76
2011-11-29,25.36,27.789,25.22,25.888,4762090.0,72542576.0,1.76
2011-11-30,25.325,25.484,23.301,23.583,2585593.0,35922104.0,1.76
2011-12-01,24.216,25.941,23.618,24.868,2657549.0,37788336.0,1.76
2011-12-02,24.392,24.92,24.181,24.375,638523.0,8887418.0,1.76
2011-12-05,24.181,24.586,23.284,23.284,574939.0,7834009.0,1.76
2011-12-06,23.583,23.917,22.985,23.759,617598.0,8235363.0,1.76
2011-12-07,24.093,24.744,23.477,24.639,1283491.0,17677226.0,1.76
2011-12-08,24.463,25.906,24.463,25.396,877682.0,12601950.0,1.76
2011-12-09,25.308,25.572,24.727,25.325,716672.0,10295414.0,1.76
2011-12-12,25.096,25.519,25.096,25.484,413430.0,5957858.0,1.76
2011-12-13,25.255,25.554,24.305,24.428,654604.0,9243731.0,1.76
2011-12-14,24.375,24.392,23.477,23.583,536208.0,7284892.0,1.76
2011-12-15,23.565,23.829,23.073,23.319,350355.0,4652853.0,1.76
2011-12-16,23.548,24.181,23.231,24.093,379961.0,5128026.0,1.76
2011-12-19,23.671,24.375,23.231,24.305,295451.0,4016053.0,1.76
2011-12-20,24.304,24.533,24.129,24.146,546914.0,7559082.0,1.76
2011-12-21,24.568,24.568,23.337,23.46,211599.0,2894564.0,1.76
2011-12-22,23.46,23.812,21.999,22.562,422148.0,5431748.0,1.76
2011-12-23,23.794,23.864,22.316,23.425,467496.0,6217933.0,1.76
2011-12-26,23.425,24.287,23.389,24.023,408067.0,5554247.0,1.76
2011-12-27,24.868,24.868,23.319,24.041,430529.0,5879873.0,1.76
2011-12-28,23.847,23.952,23.337,23.759,471441.0,6346582.0,1.76
2011-12-29,23.689,24.956,23.689,24.85,921842.0,12810915.0,1.76
2011-12-30,24.921,25.466,24.727,24.921,693741.0,9883631.0,1.76
2012-01-04,25.255,25.624,24.991,25.167,927524.0,13387244.0,1.76
2012-01-05,24.727,25.061,24.023,24.111,695812.0,9659565.0,1.76
2012-01-06,23.935,23.935,22.298,23.777,590535.0,7768102.0,1.76
2012-01-09,23.759,24.921,23.231,24.921,556735.0,7725434.0,1.76
2012-01-10,24.991,26.1,24.569,25.783,1427795.0,20786144.0,1.76
2012-01-11,25.677,26.135,25.343,25.677,899254.0,13142736.0,1.76
2012-01-12,25.501,26.592,25.448,26.293,863474.0,12779591.0,1.76
2012-01-13,26.399,26.575,25.537,25.607,593858.0,8736431.0,1.76
2012-01-16,25.501,25.501,24.41,24.41,602548.0,8532242.0,1.76
2012-01-17,24.41,25.22,23.601,24.991,1119618.0,15820157.0,1.76
2012-01-18,24.832,25.202,23.759,23.935,854423.0,11904735.0,1.76
2012-01-19,23.935,24.639,23.266,23.266,676878.0,9121327.0,1.76
2012-01-20,23.09,24.428,22.879,24.428,629863.0,8354190.0,1.76
2012-01-30,23.724,24.92,23.724,24.428,562176.0,7820584.0,1.76
2012-01-31,24.252,24.832,24.111,24.41,560082.0,7788029.0,1.76
2012-02-01,24.41,25.836,24.41,25.572,2887468.0,41634856.0,1.76
2012-02-02,26.188,26.24,24.639,25.501,5607146.0,81376400.0,1.76
2012-02-03,25.343,26.716,24.938,26.716,6306614.0,93663184.0,1.76
2012-02-06,26.733,29.391,26.575,29.391,11782985.0,191311728.0,1.76
2012-02-07,29.303,30.711,28.757,29.338,9356338.0,157688480.0,1.76
2012-02-08,29.056,29.919,28.44,29.672,7028308.0,116238072.0,1.76
2012-02-09,29.373,30.271,29.144,29.444,5921195.0,100033496.0,1.76
2012-02-10,29.391,30.359,29.021,30.359,5552602.0,93849704.0,1.76
2012-02-13,30.183,30.447,29.778,30.218,4434161.0,75817280.0,1.76
2012-02-14,30.007,30.059,29.426,30.024,3140436.0,53090212.0,1.76
2012-02-15,29.919,30.411,29.496,30.271,3439959.0,58711468.0,1.76
2012-02-16,30.464,31.186,29.056,29.215,7168870.0,122465096.0,1.76
2012-02-17,29.144,29.391,28.599,28.951,3828896.0,62975880.0,1.76
2012-02-20,29.18,29.619,28.74,29.268,3366701.0,55858348.0,1.76
2012-02-21,29.092,29.496,28.722,29.461,2252958.0,37213952.0,1.76
2012-02-22,29.232,31.08,29.215,30.482,7063517.0,121886240.0,1.76
2012-02-23,30.447,31.327,30.024,30.922,6213568.0,108003336.0,1.76
2012-02-24,30.957,31.327,30.57,30.799,3991200.0,69955040.0,1.76
2012-02-27,30.957,32.33,30.605,31.063,6228166.0,111075592.0,1.76
2012-02-28,30.799,30.887,29.496,29.848,4005531.0,68342424.0,1.76
2012-02-29,29.725,30.147,29.32,29.532,2370888.0,40016344.0,1.76
2012-03-01,29.532,29.989,29.268,29.831,1794925.0,30302716.0,1.76
2012-03-02,29.796,30.588,29.76,30.588,2608256.0,44778224.0,1.76
2012-03-05,30.887,33.403,30.623,31.855,7301890.0,133172888.0,1.76
2012-03-06,31.855,31.943,30.218,30.236,6124640.0,107651344.0,1.76
2012-03-07,29.391,30.095,29.039,29.215,4448181.0,74548144.0,1.76
2012-03-08,29.197,29.866,29.18,29.514,3064571.0,51368656.0,1.76
2012-03-12,30.095,32.471,29.901,32.471,9038850.0,161468992.0,1.76
2012-03-13,32.911,33.069,31.714,32.893,9553004.0,175634272.0,1.76
2012-03-14,32.594,33.386,29.602,29.919,13250118.0,239681040.0,1.76
2012-03-15,29.778,31.45,29.655,30.887,7979474.0,138952640.0,1.76
2012-03-16,31.01,33.984,31.01,33.984,16499529.0,312235040.0,1.76
2012-03-19,34.319,34.899,33.175,34.688,10483486.0,202936096.0,1.76
2012-03-20,34.301,34.301,33.051,33.386,6054521.0,115533432.0,1.76
2012-03-21,33.65,36.73,33.544,36.73,15461216.0,311317760.0,1.76
2012-03-22,37.645,39.774,37.099,38.718,15191413.0,331404160.0,1.76
2012-03-23,38.12,38.331,34.847,34.847,11454338.0,237966912.0,1.76
2012-03-26,33.879,34.565,32.576,34.195,9895108.0,189120464.0,1.76
2012-03-27,34.143,34.547,32.911,33.544,6859177.0,131865192.0,1.76
2012-03-28,33.597,33.738,30.464,30.799,9405993.0,169598608.0,1.76
2012-03-29,30.2,31.485,30.13,31.362,8110269.0,143447968.0,1.76
2012-03-30,31.432,31.591,28.933,30.024,8421827.0,143346144.0,1.76
2012-04-05,29.919,31.239,29.567,31.151,7052297.0,122395680.0,1.76
2012-04-06,30.638,31.861,29.042,29.993,17150304.0,153592096.0,3.397
2012-04-09,29.551,30.842,29.144,30.332,13214284.0,117414320.0,3.397
2012-04-10,29.483,29.721,27.309,28.532,18788684.0,155372624.0,3.397
2012-04-11,27.785,29.721,26.834,29.178,15842870.0,133452328.0,3.397
2012-04-12,28.838,29.653,27.989,29.347,13238327.0,112138104.0,3.397
2012-04-13,29.211,29.687,28.532,28.668,10271500.0,87989296.0,3.397
2012-04-16,28.023,28.668,27.479,28.159,6432905.0,53272676.0,3.397
2012-04-17,28.158,28.872,28.124,28.294,7672468.0,64408864.0,3.397
2012-04-18,28.362,29.076,27.377,29.008,12725828.0,106207544.0,3.397
2012-04-19,28.804,28.94,28.226,28.43,6769801.0,56834152.0,3.397
2012-04-20,28.226,28.668,27.921,28.294,6918665.0,57727312.0,3.397
2012-04-23,28.396,28.396,25.543,26.324,10894997.0,86852392.0,3.397
2012-04-24,25.985,26.46,24.286,25.645,8780590.0,65238212.0,3.397
2012-04-25,25.645,25.645,24.83,25.305,5087405.0,37775204.0,3.397
2012-04-26,25.067,26.053,25.067,25.543,5878988.0,44213796.0,3.397
2012-04-27,25.543,26.053,24.966,25.611,4332807.0,32597108.0,3.397
2012-05-02,25.985,26.087,25.543,25.577,3867180.0,29305942.0,3.397
2012-05-03,25.611,25.951,25.271,25.849,4026896.0,30351006.0,3.397
2012-05-04,25.815,26.053,25.509,25.917,4084949.0,31099128.0,3.397
2012-05-07,25.747,25.883,25.203,25.883,4817672.0,36156960.0,3.397
2012-05-08,25.883,26.698,25.611,26.087,6136783.0,47093216.0,3.397
2012-05-09,25.815,26.053,25.135,25.169,5068787.0,38251208.0,3.397
2012-05-10,24.966,25.237,24.796,24.796,3616147.0,26579940.0,3.397
2012-05-11,25.169,25.713,24.796,25.0,4567676.0,34032980.0,3.397
2012-05-14,25.169,25.305,24.558,24.864,3153020.0,23176506.0,3.397
